date,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF,team,opp,loc,age,rookie,regpost
197205281,3,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
197205282,3,3,6,3,1,3,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,ATL,SFN,1,30,0,1,0
197205290,3,3,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SDN,1,30,0,1,0
197205310,3,3,4,4,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,ATL,SDN,1,30,0,1,0
197206020,3,3,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,ATL,NYN,0,30,0,1,0
197206030,3,3,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ATL,NYN,0,30,0,1,0
197206040,3,3,5,5,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,ATL,NYN,0,30,0,1,0
197206060,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,MON,0,30,0,1,0
197206090,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,PHI,0,30,0,1,0
197206100,3,3,4,3,1,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,PHI,0,30,0,1,0
197206110,3,3,4,4,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,ATL,PHI,0,30,0,1,0
197206120,3,3,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,NYN,1,30,0,1,0
197206130,3,3,5,5,2,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,ATL,NYN,1,30,0,1,0
197206140,3,3,4,4,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,ATL,NYN,1,30,0,1,0
197206161,3,3,5,2,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,ATL,MON,1,30,0,1,0
197206170,3,3,5,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,ATL,MON,1,30,0,1,0
197206180,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,MON,1,30,0,1,0
197206210,3,9,5,3,2,1,0,2,1,2,0,0,0,0,1,0,0,0,0,0,1,ATL,PHI,1,30,0,1,0
197206230,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,0,30,0,1,0
197206241,7,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,0,30,0,1,0
197206242,3,9,5,5,4,0,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,ATL,LAN,0,30,0,1,0
197206250,3,3,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,0,30,0,1,0
197206260,3,3,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,0,30,0,1,0
197206270,3,3,5,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,0,30,0,1,0
197206281,3,3,5,3,2,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,ATL,SDN,0,30,0,1,0
197206282,3,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ATL,SDN,0,30,0,1,0
197206290,3,3,5,5,2,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,ATL,SDN,0,30,0,1,0
197206300,3,3,4,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,HOU,0,30,0,1,0
197207010,3,3,4,4,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,ATL,HOU,0,30,0,1,0
197207020,3,3,5,5,1,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,ATL,HOU,0,30,0,1,0
197207030,3,3,6,3,3,2,4,3,0,1,1,0,1,1,0,0,0,0,0,0,0,ATL,HOU,0,30,0,1,0
197207052,3,3,4,4,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,ATL,CHN,1,30,0,1,0
197207060,3,3,4,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,ATL,CHN,1,30,0,1,0
197207071,3,3,3,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ATL,PIT,1,30,0,1,0
197207080,3,3,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,PIT,1,30,0,1,0
197207090,3,3,4,4,1,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,ATL,PIT,1,30,0,1,0
197207110,3,3,8,3,1,5,1,3,1,0,0,0,1,0,1,0,2,0,0,0,0,ATL,SLN,0,30,0,1,0
197207130,3,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SLN,0,30,0,1,0
197207140,3,3,5,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ATL,CHN,0,30,0,1,0
197207150,3,3,5,4,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,ATL,CHN,0,30,0,1,0
197207160,3,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ATL,CHN,0,30,0,1,0
197207170,3,3,5,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,ATL,PIT,0,30,0,1,0
197207180,3,3,5,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,ATL,PIT,0,30,0,1,0
197207190,3,3,4,4,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,ATL,PIT,0,30,0,1,0
197207200,3,3,4,2,2,2,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,ATL,SLN,1,30,0,1,0
197207210,3,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SLN,1,30,0,1,0
197207220,3,3,5,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,SLN,1,30,0,1,0
197207230,3,3,4,3,2,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,ATL,SLN,1,30,0,1,0
197207290,3,3,5,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
197207301,3,3,4,2,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,1,30,0,1,0
197207302,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,1,30,0,1,0
197207310,3,3,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,1,30,0,1,0
197208011,3,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SDN,1,30,0,1,0
197208012,3,3,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,SDN,1,30,0,1,0
197208020,3,3,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ATL,SDN,1,30,0,1,0
197208030,3,3,6,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,SDN,1,30,0,1,0
197208042,3,3,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ATL,CIN,0,30,0,1,0
197208050,3,3,4,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,ATL,CIN,0,30,0,1,0
197208060,3,3,5,4,2,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,ATL,CIN,0,30,0,1,0
197208070,3,3,4,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ATL,CIN,0,30,0,1,0
197208080,3,3,5,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,HOU,1,30,0,1,0
197208090,3,3,4,3,2,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,ATL,HOU,1,30,0,1,0
197208100,3,3,5,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ATL,HOU,1,30,0,1,0
197208110,3,3,5,3,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,ATL,CIN,1,30,0,1,0
197208120,3,3,4,4,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,ATL,CIN,1,30,0,1,0
197208130,3,3,4,2,1,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,CIN,1,30,0,1,0
197208140,3,3,4,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,CIN,1,30,0,1,0
197208150,3,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ATL,NYN,0,30,0,1,0
197208160,3,3,4,3,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,ATL,NYN,0,30,0,1,0
197208170,6,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ATL,NYN,0,30,0,1,0
197208190,3,3,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ATL,MON,0,30,0,1,0
197208200,3,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,MON,0,30,0,1,0
197208210,3,3,5,5,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,ATL,PHI,0,30,0,1,0
197208220,8,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,PHI,0,30,0,1,0
197208250,3,3,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,NYN,1,30,0,1,0
197208260,3,3,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,NYN,1,30,0,1,0
197208270,3,3,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ATL,NYN,1,30,0,1,0
197208290,3,9,5,5,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,ATL,MON,1,30,0,1,0
197208300,8,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,MON,1,30,0,1,0
197209011,3,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ATL,PHI,1,30,0,1,0
197209021,3,3,5,5,2,0,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,ATL,PHI,1,30,0,1,0
197209030,3,3,4,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,ATL,PHI,1,30,0,1,0
197209040,9,11,2,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,HOU,0,30,0,1,0
197209050,3,3,5,4,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,ATL,HOU,0,30,0,1,0
197209070,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,0,30,0,1,0
197209101,3,3,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SDN,0,30,0,1,0
197209120,3,3,5,4,2,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,ATL,CIN,1,30,0,1,0
197209130,3,3,5,3,3,2,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0,ATL,CIN,1,30,0,1,0
197209162,3,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
197209170,3,3,5,3,1,2,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,ATL,SFN,1,30,0,1,0
197209220,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SDN,1,30,0,1,0
197209230,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SDN,1,30,0,1,0
197209260,3,3,5,4,2,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,ATL,CIN,0,30,0,1,0
197209270,3,3,5,5,3,0,2,2,1,2,0,0,1,0,0,0,0,1,0,0,0,ATL,CIN,0,30,0,1,0
197209290,3,3,5,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,0,30,0,1,0
197209300,9,11,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,0,30,0,1,0
197210010,3,3,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,0,30,0,1,0
197210030,3,3,5,5,1,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,ATL,LAN,1,30,0,1,0
197210040,3,3,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,1,30,0,1,0
197304060,3,9,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ATL,HOU,1,30,0,1,0
197304081,3,9,4,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,HOU,1,30,0,1,0
197304082,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,HOU,1,30,0,1,0
197304090,9,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ATL,CIN,1,30,0,1,0
197304110,3,9,5,5,1,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,ATL,SDN,0,30,0,1,0
197304120,3,9,4,4,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,ATL,SDN,0,30,0,1,0
197304130,3,9,5,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,0,30,0,1,0
197304140,3,9,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,0,30,0,1,0
197304150,3,9,4,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,LAN,0,30,0,1,0
197304172,3,9,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ATL,SFN,0,30,0,1,0
197304180,3,9,5,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,0,30,0,1,0
197304200,4,9,4,2,1,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,CIN,0,30,0,1,0
197304210,3,9,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,CIN,0,30,0,1,0
197304240,3,9,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,PHI,1,30,0,1,0
197304250,3,9,4,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,ATL,PHI,1,30,0,1,0
197304270,3,9,3,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,NYN,1,30,0,1,0
197304280,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,NYN,1,30,0,1,0
197304290,3,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ATL,NYN,1,30,0,1,0
197305010,2,9,5,4,2,1,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,ATL,MON,1,30,0,1,0
197305020,2,9,4,4,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,ATL,MON,1,30,0,1,0
197305040,3,7,4,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ATL,PHI,0,30,0,1,0
197305050,3,7,5,5,3,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,ATL,PHI,0,30,0,1,0
197305060,6,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,PHI,0,30,0,1,0
197305070,3,7,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ATL,NYN,0,30,0,1,0
197305080,3,7,5,4,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,ATL,NYN,0,30,0,1,0
197305090,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,NYN,0,30,0,1,0
197305120,4,7,3,3,3,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,ATL,SDN,1,30,0,1,0
197305131,8,11,1,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,SDN,1,30,0,1,0
197305132,4,7,4,4,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,SDN,1,30,0,1,0
197305140,4,7,5,4,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ATL,HOU,0,30,0,1,0
197305150,4,7,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,HOU,0,30,0,1,0
197305160,4,7,4,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,HOU,0,30,0,1,0
197305170,4,7,4,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,HOU,0,30,0,1,0
197305180,4,7,4,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,1,30,0,1,0
197305190,4,7,6,4,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,1,30,0,1,0
197305201,4,7,5,4,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,ATL,LAN,1,30,0,1,0
197305220,4,7,4,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
197305240,4,7,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
197305270,4,7,4,4,2,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,ATL,SLN,0,30,0,1,0
197305280,4,7,4,4,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,ATL,SLN,0,30,0,1,0
197305290,4,7,4,4,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,ATL,PIT,0,30,0,1,0
197306020,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,CHN,0,30,0,1,0
197306030,4,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,CHN,0,30,0,1,0
197306050,4,7,5,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ATL,MON,0,30,0,1,0
197306070,1,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,MON,0,30,0,1,0
197306080,4,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SLN,1,30,0,1,0
197306090,4,7,4,3,2,1,2,2,1,0,0,0,2,0,0,0,1,0,0,0,0,ATL,SLN,1,30,0,1,0
197306101,4,7,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,ATL,SLN,1,30,0,1,0
197306110,4,7,4,4,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,PIT,1,30,0,1,0
197306120,4,7,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,PIT,1,30,0,1,0
197306150,4,7,5,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,ATL,CHN,1,30,0,1,0
197306160,4,7,4,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,ATL,CHN,1,30,0,1,0
197306171,4,7,4,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ATL,CHN,1,30,0,1,0
197306210,4,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,0,30,0,1,0
197306220,4,7,4,2,2,2,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0,ATL,SDN,0,30,0,1,0
197306232,4,7,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SDN,0,30,0,1,0
197306260,4,7,4,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,0,30,0,1,0
197306270,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,0,30,0,1,0
197306282,4,7,4,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,ATL,LAN,1,30,0,1,0
197306290,4,7,6,6,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,ATL,LAN,1,30,0,1,0
197306300,4,7,4,4,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
197307011,4,7,4,4,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
197307012,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
197307020,4,7,4,4,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
197307030,4,7,4,3,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,ATL,HOU,1,30,0,1,0
197307042,4,7,5,5,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,ATL,HOU,1,30,0,1,0
197307060,4,7,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,NYN,0,30,0,1,0
197307070,9,11,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,NYN,0,30,0,1,0
197307080,4,7,4,3,2,1,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,ATL,NYN,0,30,0,1,0
197307110,4,7,5,5,3,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,ATL,PHI,0,30,0,1,0
197307131,4,7,5,5,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,MON,1,30,0,1,0
197307140,4,7,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ATL,MON,1,30,0,1,0
197307160,4,7,4,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,NYN,1,30,0,1,0
197307170,4,7,4,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,ATL,NYN,1,30,0,1,0
197307200,4,7,4,3,1,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,ATL,PHI,1,30,0,1,0
197307210,4,7,4,4,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,ATL,PHI,1,30,0,1,0
197307221,4,7,5,4,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ATL,PHI,1,30,0,1,0
197307262,4,7,4,2,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,ATL,CIN,0,30,0,1,0
197307270,6,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,CIN,0,30,0,1,0
197307280,3,7,5,4,1,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,ATL,HOU,0,30,0,1,0
197307290,3,7,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,HOU,0,30,0,1,0
197307311,4,7,5,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,CIN,1,30,0,1,0
197307312,8,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,ATL,CIN,1,30,0,1,0
197308020,4,7,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ATL,CIN,1,30,0,1,0
197308030,2,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ATL,SDN,1,30,0,1,0
197308041,4,7,5,3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,ATL,SDN,1,30,0,1,0
197308080,4,7,5,5,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,ATL,SLN,0,30,0,1,0
197308090,4,7,4,4,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,ATL,SLN,0,30,0,1,0
197308110,4,7,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,PIT,0,30,0,1,0
197308140,4,7,4,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,ATL,CHN,0,30,0,1,0
197308150,4,7,5,4,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,ATL,CHN,0,30,0,1,0
197308160,4,7,5,4,2,1,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,ATL,CHN,0,30,0,1,0
197308170,4,7,5,4,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,ATL,MON,0,30,0,1,0
197308180,4,7,4,3,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,ATL,MON,0,30,0,1,0
197308190,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ATL,MON,0,30,0,1,0
197308210,4,7,4,4,3,0,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,ATL,SLN,1,30,0,1,0
197308220,4,7,4,4,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,ATL,SLN,1,30,0,1,0
197308280,4,7,5,5,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,CHN,1,30,0,1,0
197308290,4,7,4,4,3,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,ATL,CHN,1,30,0,1,0
197308310,4,7,5,3,2,2,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,ATL,SFN,0,30,0,1,0
197309021,4,7,5,5,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,0,30,0,1,0
197309030,4,7,4,4,2,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,ATL,SDN,0,30,0,1,0
197309040,4,7,4,2,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,ATL,SDN,0,30,0,1,0
197309070,4,7,4,2,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,ATL,CIN,1,30,0,1,0
197309080,4,7,3,3,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,ATL,CIN,1,30,0,1,0
197309091,4,7,5,5,3,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,ATL,CIN,1,30,0,1,0
197309100,4,7,2,2,2,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
197309110,8,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
197309120,4,7,4,4,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,ATL,SFN,1,30,0,1,0
197309140,4,7,5,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,ATL,CIN,0,30,0,1,0
197309150,4,7,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,CIN,0,30,0,1,0
197309160,6,11,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ATL,CIN,0,30,0,1,0
197309170,4,7,4,4,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,ATL,SDN,1,30,0,1,0
197309180,4,7,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ATL,SDN,1,30,0,1,0
197309200,4,7,6,5,3,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,ATL,LAN,0,30,0,1,0
197309220,4,7,4,4,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,ATL,HOU,0,30,0,1,0
197309250,4,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,LAN,1,30,0,1,0
197309260,4,7,6,4,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,ATL,LAN,1,30,0,1,0
